price_id,company_id,trade_date,open_price,high_price,low_price,close_price,volume,price_change,daily_return_pct
21079,27,2026-05-08,1490.68,1500.66,1485.07,1487.8,505019,-2.880000000000109,-0.19320041860091428
21080,27,2026-05-11,1487.8,1492.57,1472.3,1481.38,2369172,-6.419999999999845,-0.43150961150691264
21081,27,2026-05-12,1481.38,1506.88,1474.64,1499.85,167967,18.4699999999998,1.2468104065128325
21082,27,2026-05-13,1499.85,1509.44,1484.8,1491.65,733934,-8.199999999999818,-0.5467213388005346
21083,27,2026-05-14,1491.65,1493.48,1467.36,1473.78,1822802,-17.87000000000012,-1.1980022123152292
21084,27,2026-05-15,1473.78,1479.08,1454.9,1458.57,2187768,-15.210000000000036,-1.032040060253229
21085,27,2026-05-18,1458.57,1513.3,1447.95,1509.98,144875,51.41000000000008,3.524685136812089
21086,27,2026-05-19,1509.98,1544.17,1505.71,1532.66,1856304,22.680000000000064,1.5020066490946942
21087,27,2026-05-20,1532.66,1584.65,1518.29,1578.01,4293043,45.34999999999991,2.958908042227233
21088,27,2026-05-21,1578.01,1615.75,1568.72,1612.12,3607715,34.1099999999999,2.161583259928638
21089,27,2026-05-22,1612.12,1614.62,1572.37,1583.25,3778905,-28.86999999999989,-1.7908096171500816
21090,27,2026-05-25,1583.25,1589.91,1559.93,1563.72,2249131,-19.529999999999973,-1.233538607295119
21091,27,2026-05-26,1563.72,1643.6,1563.67,1636.34,2364171,72.61999999999989,4.644053922697151
21092,27,2026-05-27,1636.34,1670.77,1627.24,1664.99,356199,28.65000000000009,1.7508586235134564
21093,27,2026-05-28,1664.99,1716.08,1655.16,1708.6,3092194,43.6099999999999,2.619234950360056
21094,27,2026-05-29,1708.6,1726.79,1692.18,1720.7,3016992,12.100000000000136,0.7081821374224592
21095,27,2026-06-01,1720.7,1721.26,1714.75,1719.95,3257430,-0.75,-0.04358691230313245
21096,27,2026-06-02,1719.95,1741.06,1709.37,1725.36,2364100,5.4099999999998545,0.31454402744264975
21097,27,2026-06-03,1725.36,1742.34,1722.52,1727.98,1632909,2.6200000000001182,0.15185236704224733
21098,27,2026-06-04,1727.98,1736.25,1719.97,1722.43,2086794,-5.5499999999999545,-0.3211842729661196
21099,27,2026-06-05,1722.43,1743.57,1717.38,1729.84,141140,7.4099999999998545,0.4302061622242909
21100,27,2026-06-08,1729.84,1736.96,1726.23,1729.01,909601,-0.8299999999999272,-0.04798131619108861
21101,27,2026-06-09,1729.01,1743.73,1719.24,1743.11,3765079,14.099999999999909,0.8154955726109109
21102,27,2026-06-10,1743.11,1745.84,1705.88,1721.25,399890,-21.8599999999999,-1.2540803506376477
21103,27,2026-06-11,1721.25,1735.12,1685.66,1695.35,2950137,-25.90000000000009,-1.504720406681196
21104,27,2026-06-12,1695.35,1715.47,1690.54,1709.55,2321972,14.200000000000045,0.8375851594066149
21105,27,2026-06-15,1709.55,1723.51,1683.31,1691.42,2266547,-18.12999999999988,-1.0605130004971999
21106,27,2026-06-16,1691.42,1705.64,1689.32,1705.36,2165543,13.939999999999827,0.8241595818897628
21107,27,2026-06-17,1705.36,1705.63,1698.84,1704.57,1776737,-0.7899999999999636,-0.046324529718063265
21108,27,2026-06-18,1704.57,1704.61,1685.32,1698.56,4565129,-6.009999999999991,-0.3525815894917775
21109,27,2026-06-19,1698.56,1703.81,1686.37,1698.6,3684949,0.03999999999996362,0.002354935945740134
21110,27,2026-06-22,1698.6,1707.69,1689.0,1701.24,4110635,2.6400000000001,0.15542211232780526
21111,27,2026-06-23,1701.24,1766.76,1691.1,1756.66,1971533,55.42000000000007,3.2576238508382165
21112,27,2026-06-24,1756.66,1782.01,1755.9,1770.47,764411,13.809999999999945,0.786150991085352
21113,27,2026-06-25,1770.47,1801.05,1764.18,1789.51,2295216,19.039999999999964,1.0754206510135706
21114,27,2026-06-26,1789.51,1804.65,1777.42,1787.12,248855,-2.3900000000001,-0.1335561131259451
21115,28,2023-06-29,1279.75,1280.58,1268.43,1272.95,229049,-6.7999999999999545,-0.5313537800351595
21116,28,2023-06-30,1272.95,1297.57,1265.43,1286.86,2352187,13.909999999999854,1.092737342393641
21117,28,2023-07-03,1286.86,1297.0,1260.05,1262.32,366479,-24.539999999999964,-1.9069673468753372
21118,28,2023-07-04,1262.32,1269.41,1210.85,1221.34,2815561,-40.98000000000002,-3.246403447620257
21119,28,2023-07-05,1221.34,1226.71,1214.14,1225.76,4165457,4.420000000000073,0.3618975878952686
21120,28,2023-07-06,1225.76,1237.02,1218.51,1229.11,3942497,3.349999999999909,0.2732998303093517
21121,28,2023-07-07,1229.11,1229.98,1221.58,1229.44,1073744,0.3300000000001546,0.026848695397495313
21122,28,2023-07-10,1229.44,1273.64,1221.08,1270.41,2270944,40.97000000000003,3.3324115044247806
21123,28,2023-07-11,1270.41,1281.47,1247.99,1253.34,2474178,-17.070000000000164,-1.343660707960435
21124,28,2023-07-12,1253.34,1288.95,1247.03,1287.33,1206603,33.99000000000001,2.711953659820959
21125,28,2023-07-13,1287.33,1305.52,1280.97,1305.32,236516,17.99000000000001,1.3974660731902473
21126,28,2023-07-14,1305.32,1335.28,1293.55,1327.73,4337172,22.410000000000082,1.716820396531125
21127,28,2023-07-17,1327.73,1338.23,1307.03,1314.2,2124907,-13.529999999999973,-1.0190324840140672
21128,28,2023-07-18,1314.2,1324.86,1301.38,1304.68,1130795,-9.519999999999982,-0.7243950692436449
21129,28,2023-07-19,1304.68,1310.25,1264.63,1270.41,1033068,-34.26999999999998,-2.6266977343103277
21130,28,2023-07-20,1270.41,1287.62,1260.67,1286.83,3920101,16.419999999999845,1.2924961232987653
21131,28,2023-07-21,1286.83,1292.96,1259.88,1262.13,4407554,-24.699999999999818,-1.9194454589961238
21132,28,2023-07-24,1262.13,1277.76,1261.73,1268.91,18312,6.779999999999973,0.5371871360319438
21133,28,2023-07-25,1268.91,1286.11,1262.31,1277.84,1075385,8.929999999999836,0.7037536153076133
21134,28,2023-07-26,1277.84,1285.27,1231.65,1234.85,833461,-42.99000000000001,-3.3642709572403438
21135,28,2023-07-27,1234.85,1235.19,1172.47,1183.71,207387,-51.13999999999987,-4.141393691541473
21136,28,2023-07-28,1183.71,1196.54,1181.47,1185.83,717892,2.119999999999891,0.1790979209434651
21137,28,2023-07-31,1185.83,1192.79,1172.51,1183.21,3920905,-2.619999999999891,-0.22094229358338807
21138,28,2023-08-01,1183.21,1185.09,1166.07,1168.03,50720,-15.180000000000064,-1.2829506173882965
21139,28,2023-08-02,1168.03,1177.17,1166.24,1175.41,1177675,7.380000000000109,0.6318330864789525
21140,28,2023-08-03,1175.41,1179.93,1155.38,1155.47,3732851,-19.940000000000055,-1.696429331041939
21141,28,2023-08-04,1155.47,1164.69,1139.57,1142.82,4928610,-12.650000000000091,-1.0947925952210003
21142,28,2023-08-07,1142.82,1173.17,1135.18,1168.53,1619005,25.710000000000036,2.249698115188747
21143,28,2023-08-08,1168.53,1215.49,1160.85,1211.28,738613,42.75,3.6584426587250647
21144,28,2023-08-09,1211.28,1217.14,1193.0,1196.26,4600941,-15.019999999999982,-1.240010567333728
21145,28,2023-08-10,1196.26,1201.69,1185.21,1195.18,3455346,-1.0799999999999272,-0.09028137695818027
21146,28,2023-08-11,1195.18,1231.39,1188.63,1223.03,4313174,27.84999999999991,2.330192941648949
21147,28,2023-08-14,1223.03,1236.62,1215.43,1230.21,4812482,7.180000000000064,0.5870665478361171
21148,28,2023-08-15,1230.21,1235.43,1215.84,1224.01,2615428,-6.2000000000000455,-0.503978995456064
21149,28,2023-08-16,1224.01,1227.15,1217.63,1223.54,4584619,-0.4700000000000273,-0.03839837909821221
21150,28,2023-08-17,1223.54,1246.39,1221.75,1240.18,2712621,16.6400000000001,1.3599882308710871
21151,28,2023-08-18,1240.18,1278.17,1236.18,1275.09,2587710,34.909999999999854,2.8149139641019736
21152,28,2023-08-21,1275.09,1276.6,1245.52,1248.15,4008693,-26.939999999999827,-2.112792038209054
21153,28,2023-08-22,1248.15,1263.58,1242.64,1260.66,1995848,12.509999999999991,1.0022833794015136
21154,28,2023-08-23,1260.66,1287.21,1254.67,1277.88,1807266,17.220000000000027,1.3659511684355836
21155,28,2023-08-24,1277.88,1295.89,1272.52,1291.13,4467009,13.25,1.0368735718533821
21156,28,2023-08-25,1291.13,1317.54,1282.22,1307.95,3561401,16.819999999999936,1.302734813690328
21157,28,2023-08-28,1307.95,1315.18,1306.84,1311.36,3658024,3.4099999999998545,0.2607133300202496
21158,28,2023-08-29,1311.36,1315.35,1285.97,1289.97,3202878,-21.389999999999873,-1.6311310395314693
21159,28,2023-08-30,1289.97,1297.14,1271.71,1282.6,544330,-7.370000000000118,-0.5713311162275183
21160,28,2023-08-31,1282.6,1330.44,1274.18,1329.57,3023016,46.97000000000003,3.6620926243567773
21161,28,2023-09-01,1329.57,1341.74,1319.84,1331.81,2982658,2.240000000000009,0.16847552216130096
21162,28,2023-09-04,1331.81,1333.54,1295.76,1299.71,2034853,-32.09999999999991,-2.4102537148692313
21163,28,2023-09-05,1299.71,1314.37,1287.71,1304.8,3123376,5.089999999999918,0.39162582422232023
21164,28,2023-09-06,1304.8,1341.63,1302.98,1338.46,12708,33.66000000000008,2.579705702023305
21165,28,2023-09-07,1338.46,1342.07,1316.46,1325.3,759693,-13.160000000000082,-0.9832195209419841
21166,28,2023-09-08,1325.3,1331.07,1306.92,1306.99,1313196,-18.309999999999945,-1.3815739832490717
21167,28,2023-09-11,1306.99,1316.94,1288.82,1300.03,2588200,-6.960000000000036,-0.5325212893748259
21168,28,2023-09-12,1300.03,1308.48,1240.22,1249.42,1433716,-50.6099999999999,-3.892987084913418
21169,28,2023-09-13,1249.42,1276.55,1245.16,1270.92,4868560,21.5,1.720798450481023
21170,28,2023-09-14,1270.92,1313.24,1262.08,1300.41,1926966,29.49000000000001,2.320366348786706
21171,28,2023-09-15,1300.41,1326.21,1298.7,1319.02,4733548,18.6099999999999,1.4310871186779477
21172,28,2023-09-18,1319.02,1348.63,1313.83,1345.5,1718658,26.480000000000018,2.007551060635928
21173,28,2023-09-19,1345.5,1348.73,1336.25,1348.45,657226,2.9500000000000455,0.2192493496841357
21174,28,2023-09-20,1348.45,1363.56,1341.64,1353.76,4889499,5.309999999999945,0.39378545737698434
21175,28,2023-09-21,1353.76,1392.09,1341.1,1391.51,2816674,37.75,2.788529724618839
21176,28,2023-09-22,1391.51,1395.88,1379.22,1380.97,3207687,-10.539999999999964,-0.7574505393421509
21177,28,2023-09-25,1380.97,1383.24,1367.67,1372.96,4260269,-8.009999999999991,-0.5800270824130858
21178,28,2023-09-26,1372.96,1391.23,1362.73,1377.69,37839,4.730000000000018,0.3445111292390177
21179,28,2023-09-27,1377.69,1387.91,1371.61,1372.8,832985,-4.8900000000001,-0.3549419680770057
21180,28,2023-09-28,1372.8,1400.65,1372.27,1394.36,1954886,21.559999999999945,1.5705128205128167
21181,28,2023-09-29,1394.36,1418.12,1394.24,1413.15,1355687,18.79000000000019,1.347571645772985
21182,28,2023-10-02,1413.15,1455.36,1408.34,1444.15,1893709,31.0,2.1936807840639703
21183,28,2023-10-03,1444.15,1457.51,1437.93,1448.5,3805248,4.349999999999909,0.3012152477235681
21184,28,2023-10-04,1448.5,1461.2,1419.52,1430.25,2726091,-18.25,-1.2599240593717638
21185,28,2023-10-05,1430.25,1439.62,1417.81,1426.01,4209423,-4.240000000000009,-0.2964516692885865
21186,28,2023-10-06,1426.01,1448.86,1418.12,1441.66,2274529,15.650000000000091,1.0974677596931361
21187,28,2023-10-09,1441.66,1457.53,1436.54,1452.48,189643,10.819999999999936,0.7505237018437034
21188,28,2023-10-10,1452.48,1473.1,1445.02,1471.96,258580,19.480000000000018,1.3411544393038128
21189,28,2023-10-11,1471.96,1477.46,1458.14,1465.31,1629360,-6.650000000000091,-0.45177858093970563
21190,28,2023-10-12,1465.31,1479.09,1440.81,1454.64,289650,-10.669999999999845,-0.7281735605434922
21191,28,2023-10-13,1454.64,1489.38,1453.79,1479.21,3875269,24.569999999999936,1.689077709948849
21192,28,2023-10-16,1479.21,1489.02,1452.77,1466.71,4550944,-12.5,-0.8450456662678052
21193,28,2023-10-17,1466.71,1477.07,1451.55,1465.65,20576,-1.0599999999999454,-0.07227059200523248
21194,28,2023-10-18,1465.65,1488.45,1464.86,1476.8,4994592,11.149999999999864,0.7607546139937817
21195,28,2023-10-19,1476.8,1485.37,1472.3,1477.67,3664414,0.8700000000001182,0.05891115926327995
21196,28,2023-10-20,1477.67,1481.47,1465.68,1469.96,909992,-7.710000000000036,-0.5217673770192287
21197,28,2023-10-23,1469.96,1483.15,1444.33,1448.5,2597925,-21.460000000000036,-1.4599036708481887
21198,28,2023-10-24,1448.5,1469.16,1438.33,1462.22,1177847,13.720000000000027,0.9471867449085279
21199,28,2023-10-25,1462.22,1480.26,1460.46,1475.2,2528777,12.980000000000018,0.8876913186798169
21200,28,2023-10-26,1475.2,1508.5,1474.84,1493.85,4225857,18.649999999999864,1.2642353579175611
21201,28,2023-10-27,1493.85,1500.97,1460.5,1469.72,3486454,-24.12999999999988,-1.6152893530140162
21202,28,2023-10-30,1469.72,1498.37,1456.89,1484.69,1648851,14.970000000000027,1.0185613586261346
21203,28,2023-10-31,1484.69,1513.15,1472.82,1505.59,3058039,20.899999999999864,1.4077012709723824
21204,28,2023-11-01,1505.59,1518.33,1484.96,1490.89,4945807,-14.699999999999818,-0.9763614264175385
21205,28,2023-11-02,1490.89,1520.9,1482.15,1508.79,1458573,17.899999999999864,1.200625129955923
21206,28,2023-11-03,1508.79,1517.26,1471.85,1479.32,958706,-29.470000000000027,-1.9532207928207388
21207,28,2023-11-06,1479.32,1491.63,1455.52,1458.64,2516560,-20.679999999999836,-1.3979395938674417
21208,28,2023-11-07,1458.64,1491.99,1444.12,1481.69,1362239,23.049999999999955,1.580239126857892
21209,28,2023-11-08,1481.69,1493.83,1442.53,1455.06,4440905,-26.63000000000011,-1.7972720339612274
21210,28,2023-11-09,1455.06,1479.15,1449.89,1465.29,3335562,10.230000000000018,0.70306379118387
21211,28,2023-11-10,1465.29,1497.5,1457.16,1491.3,673624,26.00999999999999,1.7750752410785573
21212,28,2023-11-13,1491.3,1503.99,1468.12,1475.25,3205978,-16.049999999999955,-1.076242204787766
21213,28,2023-11-14,1475.25,1486.98,1431.51,1443.54,2583612,-31.710000000000036,-2.149466192170821
21214,28,2023-11-15,1443.54,1480.04,1441.21,1466.8,2078012,23.25999999999999,1.6113166244094375
21215,28,2023-11-16,1466.8,1481.43,1457.06,1463.84,2101861,-2.9600000000000364,-0.20179983637851354
21216,28,2023-11-17,1463.84,1473.91,1449.84,1450.54,1775299,-13.299999999999955,-0.9085692425401652
21217,28,2023-11-20,1450.54,1459.86,1412.44,1414.4,2019045,-36.13999999999987,-2.4914859293780163
21218,28,2023-11-21,1414.4,1496.97,1410.13,1487.54,3068272,73.13999999999987,5.171097285067864
21219,28,2023-11-22,1487.54,1499.21,1459.8,1466.35,4759147,-21.190000000000055,-1.4244995092568977
21220,28,2023-11-23,1466.35,1490.02,1463.15,1480.96,1569023,14.610000000000127,0.9963514849797203
21221,28,2023-11-24,1480.96,1492.39,1445.67,1450.56,986158,-30.40000000000009,-2.052722558340542
21222,28,2023-11-27,1450.56,1459.21,1419.84,1426.47,120616,-24.089999999999918,-1.6607379219060168
21223,28,2023-11-28,1426.47,1513.47,1426.2,1500.79,819997,74.31999999999994,5.2100640041501
21224,28,2023-11-29,1500.79,1510.84,1489.66,1501.02,3134726,0.2300000000000182,0.015325262028666116
21225,28,2023-11-30,1501.02,1509.35,1482.68,1497.0,4499203,-4.019999999999982,-0.2678178838389883
21226,28,2023-12-01,1497.0,1513.83,1491.73,1513.36,3697584,16.3599999999999,1.0928523714094789
21227,28,2023-12-04,1513.36,1520.06,1482.58,1489.92,1840980,-23.439999999999827,-1.548871385526235
21228,28,2023-12-05,1489.92,1496.81,1476.64,1490.04,1627087,0.11999999999989086,0.008054123711332881
21229,28,2023-12-06,1490.04,1504.84,1486.92,1491.47,2464307,1.4300000000000637,0.09597057797106547
21230,28,2023-12-07,1491.47,1503.46,1490.2,1495.01,2473268,3.5399999999999636,0.23734972879105604
21231,28,2023-12-08,1495.01,1503.75,1436.64,1444.46,534743,-50.549999999999955,-3.3812482859646393
21232,28,2023-12-11,1444.46,1454.38,1434.79,1451.27,2966877,6.809999999999945,0.4714564612381059
21233,28,2023-12-12,1451.27,1458.11,1409.32,1419.42,3363209,-31.84999999999991,-2.194629531375961
21234,28,2023-12-13,1419.42,1439.71,1410.22,1436.17,1671048,16.75,1.1800594609065673
21235,28,2023-12-14,1436.17,1495.59,1425.94,1486.95,1915369,50.77999999999997,3.535793116413793
21236,28,2023-12-15,1486.95,1498.13,1473.51,1473.74,947957,-13.210000000000036,-0.8883957093379089
21237,28,2023-12-18,1473.74,1502.87,1460.29,1490.06,4919705,16.319999999999936,1.1073866489340003
21238,28,2023-12-19,1490.06,1501.82,1485.14,1496.47,613101,6.410000000000082,0.43018401943546447
21239,28,2023-12-20,1496.47,1516.79,1491.36,1511.78,3233159,15.309999999999945,1.0230743015229136
21240,28,2023-12-21,1511.78,1513.36,1480.75,1481.58,4016169,-30.200000000000045,-1.9976451600100573
21241,28,2023-12-22,1481.58,1490.36,1464.75,1468.25,1844511,-13.329999999999927,-0.8997151689412606
21242,28,2023-12-25,1468.25,1502.11,1464.23,1501.57,91732,33.319999999999936,2.2693682955899837
21243,28,2023-12-26,1501.57,1527.35,1496.45,1519.82,1042660,18.25,1.2153945537004602
21244,28,2023-12-27,1519.82,1526.72,1436.1,1448.7,4916317,-71.11999999999989,-4.679501519916825
21245,28,2023-12-28,1448.7,1512.36,1443.5,1500.3,1049330,51.59999999999991,3.5618140401739424
21246,28,2023-12-29,1500.3,1504.4,1457.1,1469.43,4673029,-30.86999999999989,-2.0575884823035318
21247,28,2024-01-01,1469.43,1480.1,1456.57,1479.58,4285565,10.149999999999864,0.6907440299980172
21248,28,2024-01-02,1479.58,1491.04,1448.02,1460.05,3025703,-19.529999999999973,-1.3199691804430969
21249,28,2024-01-03,1460.05,1466.37,1442.83,1450.05,490625,-10.0,-0.6849080510941405
21250,28,2024-01-04,1450.05,1461.09,1435.09,1437.07,3277251,-12.980000000000018,-0.8951415468432136
21251,28,2024-01-05,1437.07,1475.75,1425.04,1471.4,1268777,34.330000000000155,2.3888885022998294
21252,28,2024-01-08,1471.4,1479.85,1458.85,1465.97,1769356,-5.430000000000064,-0.3690362919668386
21253,28,2024-01-09,1465.97,1467.71,1462.15,1465.45,3444617,-0.5199999999999818,-0.035471394366868476
21254,28,2024-01-10,1465.45,1473.82,1455.23,1462.94,2824443,-2.509999999999991,-0.17127844689344507
21255,28,2024-01-11,1462.94,1469.72,1391.17,1403.5,933969,-59.440000000000055,-4.063051116245372
21256,28,2024-01-12,1403.5,1442.72,1391.47,1429.7,4509921,26.200000000000045,1.8667616672604237
21257,28,2024-01-15,1429.7,1467.65,1422.96,1453.25,4310423,23.549999999999955,1.6471987130167134
21258,28,2024-01-16,1453.25,1475.76,1448.74,1462.54,2219101,9.289999999999964,0.6392568381214494
21259,28,2024-01-17,1462.54,1467.25,1408.39,1413.77,2125292,-48.76999999999998,-3.334609651701833
21260,28,2024-01-18,1413.77,1440.42,1407.08,1436.8,3895953,23.029999999999973,1.6289778393939591
21261,28,2024-01-19,1436.8,1439.04,1388.74,1400.28,2561548,-36.51999999999998,-2.5417594654788407
21262,28,2024-01-22,1400.28,1451.09,1396.74,1437.13,885809,36.850000000000136,2.6316165338361
21263,28,2024-01-23,1437.13,1437.67,1402.39,1405.56,3646485,-31.570000000000164,-2.1967393346461463
21264,28,2024-01-24,1405.56,1415.9,1391.75,1393.83,4683082,-11.730000000000018,-0.8345428156748925
21265,28,2024-01-25,1393.83,1402.64,1387.31,1389.48,3175296,-4.349999999999909,-0.3120897096489464
21266,28,2024-01-26,1389.48,1393.32,1381.97,1385.41,4487285,-4.069999999999936,-0.29291533523332014
21267,28,2024-01-29,1385.41,1400.36,1371.68,1396.12,4904835,10.709999999999809,0.773056351549347
21268,28,2024-01-30,1396.12,1407.68,1375.62,1387.66,4118071,-8.459999999999809,-0.6059651032862369
21269,28,2024-01-31,1387.66,1425.31,1375.98,1416.41,4678411,28.75,2.071833157978179
21270,28,2024-02-01,1416.41,1439.49,1402.75,1428.73,2246667,12.319999999999936,0.8698046469595622
21271,28,2024-02-02,1428.73,1443.24,1425.4,1437.48,4063230,8.75,0.6124320200457749
21272,28,2024-02-05,1437.48,1440.38,1427.14,1428.26,2336292,-9.220000000000027,-0.6414002281770896
21273,28,2024-02-06,1428.26,1438.26,1418.75,1424.08,446509,-4.180000000000064,-0.2926638007085589
21274,28,2024-02-07,1424.08,1429.82,1408.71,1415.97,1258637,-8.1099999999999,-0.5694904780630232
21275,28,2024-02-08,1415.97,1429.97,1402.42,1429.0,47918,13.029999999999973,0.9202172362408788
21276,28,2024-02-09,1429.0,1438.31,1410.58,1412.46,2740016,-16.539999999999964,-1.1574527641707462
21277,28,2024-02-12,1412.46,1416.35,1393.38,1406.71,419130,-5.75,-0.407091174263342
21278,28,2024-02-13,1406.71,1438.81,1404.22,1433.81,4956067,27.09999999999991,1.9264809377910093
21279,28,2024-02-14,1433.81,1470.39,1429.44,1467.99,3101827,34.180000000000064,2.3838583912791838
21280,28,2024-02-15,1467.99,1475.77,1460.65,1473.15,4658751,5.160000000000082,0.3515010320233845
21281,28,2024-02-16,1473.15,1480.75,1465.04,1467.96,4892796,-5.190000000000055,-0.3523062824559654
21282,28,2024-02-19,1467.96,1491.0,1464.93,1483.29,4225363,15.329999999999927,1.0443063843701412
21283,28,2024-02-20,1483.29,1545.07,1478.71,1532.15,2893745,48.86000000000013,3.2940288143249217
21284,28,2024-02-21,1532.15,1533.01,1499.11,1502.63,702392,-29.519999999999982,-1.9267043044088359
21285,28,2024-02-22,1502.63,1514.05,1456.91,1468.09,3923376,-34.54000000000019,-2.298636390861369
21286,28,2024-02-23,1468.09,1489.89,1460.36,1487.92,3398713,19.830000000000155,1.3507346279860333
21287,28,2024-02-26,1487.92,1498.6,1452.25,1457.37,1251908,-30.550000000000182,-2.053201785042219
21288,28,2024-02-27,1457.37,1465.57,1426.36,1435.26,3886244,-22.1099999999999,-1.517116449494631
21289,28,2024-02-28,1435.26,1451.31,1428.82,1439.71,2302329,4.4500000000000455,0.3100483536084086
21290,28,2024-02-29,1439.71,1484.09,1429.76,1478.5,2955132,38.789999999999964,2.6942926005931724
21291,28,2024-03-01,1478.5,1478.54,1445.21,1446.53,548121,-31.970000000000027,-2.162326682448429
21292,28,2024-03-04,1446.53,1454.76,1424.89,1435.79,2289832,-10.740000000000009,-0.7424664542041997
21293,28,2024-03-05,1435.79,1448.72,1399.12,1409.48,2090384,-26.309999999999945,-1.8324406772578123
21294,28,2024-03-06,1409.48,1410.85,1391.59,1403.47,856465,-6.009999999999991,-0.4263983880580065
21295,28,2024-03-07,1403.47,1415.53,1366.08,1374.15,1144683,-29.319999999999936,-2.089107711600528
21296,28,2024-03-08,1374.15,1405.36,1371.23,1405.18,1833027,31.029999999999973,2.2581232034348484
21297,28,2024-03-11,1405.18,1408.85,1375.35,1381.36,224175,-23.820000000000164,-1.6951564924066784
21298,28,2024-03-12,1381.36,1409.29,1380.27,1398.55,3687723,17.190000000000055,1.244425783286041
21299,28,2024-03-13,1398.55,1404.29,1387.69,1391.21,1286006,-7.339999999999918,-0.5248292874763089
21300,28,2024-03-14,1391.21,1404.41,1344.83,1348.95,923630,-42.25999999999999,-3.0376434901991782
21301,28,2024-03-15,1348.95,1373.13,1346.64,1368.9,2078279,19.950000000000045,1.4789280551540118
21302,28,2024-03-18,1368.9,1370.51,1337.67,1343.03,4312481,-25.87000000000012,-1.8898385565052318
21303,28,2024-03-19,1343.03,1359.83,1336.1,1349.19,246470,6.160000000000082,0.4586643634170556
21304,28,2024-03-20,1349.19,1352.09,1282.0,1293.57,4012904,-55.62000000000012,-4.122473484090463
21305,28,2024-03-21,1293.57,1304.72,1284.59,1300.13,3320116,6.560000000000173,0.5071236964370056
21306,28,2024-03-22,1300.13,1344.92,1293.58,1336.34,1304354,36.20999999999981,2.785106104774123
21307,28,2024-03-25,1336.34,1351.72,1333.26,1348.81,3961298,12.470000000000027,0.9331457563195016
21308,28,2024-03-26,1348.81,1353.12,1269.24,1281.72,2187622,-67.08999999999992,-4.974014130974705
21309,28,2024-03-27,1281.72,1290.09,1270.32,1283.76,474167,2.0399999999999636,0.15916112723527476
21310,28,2024-03-28,1283.76,1344.67,1280.09,1340.03,1636761,56.26999999999998,4.383218046986975
21311,28,2024-03-29,1340.03,1366.66,1328.87,1363.41,1656290,23.38000000000011,1.7447370581255723
21312,28,2024-04-01,1363.41,1364.95,1334.77,1341.73,2561560,-21.680000000000064,-1.5901306283509775
21313,28,2024-04-02,1341.73,1349.28,1321.13,1333.0,112924,-8.730000000000018,-0.650652515781865
21314,28,2024-04-03,1333.0,1343.97,1312.18,1322.15,816843,-10.849999999999909,-0.8139534883720863
21315,28,2024-04-04,1322.15,1342.14,1320.68,1340.18,3678712,18.029999999999973,1.363687932534128
21316,28,2024-04-05,1340.18,1346.49,1330.67,1334.46,867606,-5.720000000000027,-0.42680833917832134
21317,28,2024-04-08,1334.46,1337.66,1311.01,1323.5,2809717,-10.960000000000036,-0.8213059964330168
21318,28,2024-04-09,1323.5,1368.25,1313.98,1363.44,2487170,39.940000000000055,3.017755950132229
21319,28,2024-04-10,1363.44,1385.76,1359.77,1372.05,2318721,8.6099999999999,0.6314909346945886
21320,28,2024-04-11,1372.05,1382.41,1313.46,1319.62,1675771,-52.430000000000064,-3.821289311614013
21321,28,2024-04-12,1319.62,1327.76,1316.55,1320.47,1676133,0.8500000000001364,0.06441248238130193
21322,28,2024-04-15,1320.47,1324.41,1290.33,1295.87,3993209,-24.600000000000136,-1.8629730323294083
21323,28,2024-04-16,1295.87,1306.75,1257.57,1267.85,3968547,-28.019999999999982,-2.162253929792339
21324,28,2024-04-17,1267.85,1277.27,1236.6,1247.68,3568997,-20.169999999999845,-1.5908822021532394
21325,28,2024-04-18,1247.68,1248.35,1227.78,1237.15,3210137,-10.529999999999973,-0.8439664016414442
21326,28,2024-04-19,1237.15,1246.03,1211.42,1212.58,1650562,-24.570000000000164,-1.986016247019372
21327,28,2024-04-22,1212.58,1271.95,1200.74,1261.82,420196,49.24000000000001,4.060763001204045
21328,28,2024-04-23,1261.82,1269.92,1239.87,1241.55,1506352,-20.269999999999982,-1.6064097890348845
21329,28,2024-04-24,1241.55,1244.21,1184.49,1193.83,4519560,-47.72000000000003,-3.8435826185010695
21330,28,2024-04-25,1193.83,1212.3,1187.74,1202.1,2949926,8.269999999999982,0.6927284454235513
21331,28,2024-04-26,1202.1,1207.98,1198.34,1205.67,1338455,3.5700000000001637,0.29698028450213493
21332,28,2024-04-29,1205.67,1216.06,1202.65,1213.96,4350662,8.289999999999964,0.6875844965869569
21333,28,2024-04-30,1213.96,1229.82,1211.12,1227.3,2497614,13.339999999999918,1.0988829944973406
21334,28,2024-05-01,1227.3,1233.28,1192.04,1199.8,849334,-27.5,-2.240690947608572
21335,28,2024-05-02,1199.8,1216.59,1188.89,1215.41,902211,15.610000000000127,1.3010501750291823
21336,28,2024-05-03,1215.41,1220.74,1183.89,1185.18,3427326,-30.230000000000018,-2.487226532610396
21337,28,2024-05-06,1185.18,1192.21,1162.43,1173.94,4355731,-11.240000000000009,-0.9483791491587783
21338,28,2024-05-07,1173.94,1182.19,1169.27,1169.42,4300724,-4.519999999999982,-0.38502819564883906
21339,28,2024-05-08,1169.42,1174.12,1163.22,1166.66,997614,-2.759999999999991,-0.2360144345059936
